,ID,HeavyAtomCount,MolLogP,NumHeteroatoms,NumRotatableBonds,RingCount,TPSA,LabuteASA,MolWt,FCount,FCount2,Tox_1,Tox_2,Tox_3,Tox_4,Tox_5,Tox_6,Tox_7,Tox_8,Tox_9,Tox_10,Tox_11,Tox_12,Tox_13,Tox_14,Tox_15,Tox_16,Tox_17,Tox_18,Tox_19,Tox_20,Tox_21,Tox_22,Tox_23,Tox_24,Tox_25,Tox_26,Tox_27,Tox_28,Tox_29,Tox_30,Tox_31,Tox_32,Tox_33,Tox_34,Tox_35,Tox_36,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,NHOHCount,NOCount,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,Acceptor_Count,Aromatic_Count,Donor_Count,Hydrophobe_Count,NegIonizable_Count,PosIonizable_Count,Acceptor:Acceptor-6.00,Acceptor:Aromatic-6.00,Acceptor:Donor-6.00,Acceptor:Hydrophobe-6.00,Acceptor:NegIonizable-6.00,Acceptor:PosIonizable-6.00,Aromatic:Aromatic-6.00,Aromatic:Donor-6.00,Aromatic:Hydrophobe-6.00,Aromatic:NegIonizable-6.00,Aromatic:PosIonizable-6.00,Donor:Donor-6.00,Donor:Hydrophobe-6.00,Donor:NegIonizable-6.00,Donor:PosIonizable-6.00,Hydrophobe:Hydrophobe-6.00,Hydrophobe:NegIonizable-6.00,Hydrophobe:PosIonizable-6.00,NegIonizable:NegIonizable-6.00,NegIonizable:PosIonizable-6.00,PosIonizable:PosIonizable-6.00,Acceptor:Acceptor-4.00,Acceptor:Aromatic-4.00,Acceptor:Donor-4.00,Acceptor:Hydrophobe-4.00,Acceptor:NegIonizable-4.00,Acceptor:PosIonizable-4.00,Aromatic:Aromatic-4.00,Aromatic:Donor-4.00,Aromatic:Hydrophobe-4.00,Aromatic:NegIonizable-4.00,Aromatic:PosIonizable-4.00,Donor:Donor-4.00,Donor:Hydrophobe-4.00,Donor:NegIonizable-4.00,Donor:PosIonizable-4.00,Hydrophobe:Hydrophobe-4.00,Hydrophobe:NegIonizable-4.00,Hydrophobe:PosIonizable-4.00,NegIonizable:NegIonizable-4.00,NegIonizable:PosIonizable-4.00,PosIonizable:PosIonizable-4.00,Acceptor:Acceptor-2.00,Acceptor:Aromatic-2.00,Acceptor:Donor-2.00,Acceptor:Hydrophobe-2.00,Acceptor:NegIonizable-2.00,Acceptor:PosIonizable-2.00,Aromatic:Aromatic-2.00,Aromatic:Donor-2.00,Aromatic:Hydrophobe-2.00,Aromatic:NegIonizable-2.00,Aromatic:PosIonizable-2.00,Donor:Donor-2.00,Donor:Hydrophobe-2.00,Donor:NegIonizable-2.00,Donor:PosIonizable-2.00,Hydrophobe:Hydrophobe-2.00,Hydrophobe:NegIonizable-2.00,Hydrophobe:PosIonizable-2.00,NegIonizable:NegIonizable-2.00,NegIonizable:PosIonizable-2.00,PosIonizable:PosIonizable-2.00,CLASS
181,181,13,-1.0397,6,0,2,72.68,72.4540434172,180.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1784609855,574.170559382,9.5854219587,7.235487636599999,7.235487636599999,6.1090609053,3.713500452,3.713500452,2.8459819306,2.8459819306,1.9756153887999999,1.9756153887999999,1.2614350385,1.2614350385,-1.85,7.7813400735,2.3172381706,0.9146218912,1,6,4.5670996478,0.0,11.163877938399999,0.0,5.5592668950999995,5.689743398200001,14.3456153528,9.778515705,0.0,0.0,0.0,0.0,14.0953439654,6.3273200748,0.0,11.163877938399999,0.0,19.1021563375,14.0953439654,0.0,0.0,27.1654047362,0,0.0,11.2490102933,0.0,0.0,0.0,19.1021563375,14.0953439654,0.0,0.0,15.9163944429,0.0,11.163877938399999,0,0,0.0,0,0,0,0,0,0,2.8793055556000002,33.287361111100005,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,2,0,0,5,3,10,1,0,0,8,28,2,0,0,22,1,0,0,8,0,0,0,0,0,6,3,10,1,0,0,8,26,2,0,0,20,1,0,0,6,0,0,0,0,0,6,1,5,1,0,0,3,14,1,0,0,10,0,0,0,3,0,0,0,0,0,4,0
182,182,10,1.5012,1,1,2,26.02,60.8602890062,133.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2038147347,217.429692438,6.9746914947,5.8259089347,5.8259089347,4.8770100976999995,3.6825219847,3.6825219847,2.9167335457,2.9167335457,2.0675199342,2.0675199342,1.2981596151,1.2981596151,-0.82,5.9272566495,2.0972477177,0.9290842019,2,1,5.7336674772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3318353423,11.9842731146,11.9597468753,0.0,0.0,0.0,0.0,0.0,5.7336674772,18.3805684982,0.0,35.895286834000004,0,0.0,5.7336674772,0.0,0.0,0.0,6.0418408292,0.0,0.0,17.9021791608,30.3318353423,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,19.8333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7,0,1,0,0,0,0,0,0,10,5,15,0,5,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,0,10,4,15,0,4,0,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,8,1,12,0,1,0,0,0,0,12,0,1,0,0,0,0
184,184,26,3.5139199999999997,9,3,3,77.98,147.479982016,381.379,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1606703732,1038.35230927,19.1125196962,13.5265681733,14.3430647542,12.053680023900002,7.431011521,8.9773309989,5.7293166796,7.290739737000001,3.7569511615,4.6861823949,2.4234196913,2.9388595173,-2.65,18.1503921431,6.2572889171,3.630382562,2,5,0.0,0.0,5.6939279949,10.0232911534,0.0,6.1762985174,0.0,18.2385736571,18.2699269513,0.0,29.8289197655,37.255572541999996,5.5634514916999995,16.276797745,21.5890421274,10.0232911534,0.0,9.7804847435,5.1389737376,17.9955191927,0.0,65.85468310270001,0,16.9447657612,5.1389737376,13.171245143,0.0,0.0,18.1982817278,16.1995896709,6.923737199700001,11.257379486500001,59.4927870917,0.0,16.9447657612,0,0,-3.8965234054000004,0,0,0,0,0,0,63.1881960625,19.8749940096,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,17,1,12,0,0,1,6,2,6,0,0,102,7,67,0,0,0,0,0,0,41,0,0,0,0,0,1,3,2,3,0,0,71,5,43,0,0,0,0,0,0,24,0,0,0,0,0,1,1,2,1,0,0,35,1,21,0,0,0,0,0,0,16,0,0,0,0,0,1
185,185,26,5.3986,2,1,5,33.12,156.97665434799998,349.51800000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4768492563999998,765.675139098,17.9409468209,16.117677351199998,16.117677351199998,12.5216404934,10.5083790152,10.5083790152,9.707339295,9.707339295,8.6312454804,8.6312454804,7.1786959896,7.1786959896,-1.41,16.7411813054,5.7919021788,2.2382052488,1,2,5.1065273948000005,0.0,0.0,0.0,0.0,0.0,4.983978521,0.0,0.0,0.0,37.6389862116,90.732373528,12.3936871432,6.1039663878,5.1065273948000005,5.5731045301,0.0,4.983978521,28.5836990773,64.89719214760001,0.0,47.815017515600005,0,0.0,0.0,0.0,0.0,0.0,16.1944723035,0.0,28.5836990773,64.3566772516,42.2515660239,0.0,5.5731045301,0,0,0.0,0,0,0,0,0,0,0.0,48.3333333333,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,1,10,0,0,0,1,0,4,0,0,15,0,0,0,0,0,4,0,0,36,0,0,0,0,0,0,1,0,2,0,0,15,0,0,0,0,0,2,0,0,33,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
186,186,14,1.95072,2,3,1,29.26,86.7207801731,192.30599999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.897691581,303.190080858,10.7151784707,9.5410717226,9.5410717226,6.5029077554,5.028553144,5.028553144,4.1866227872,4.1866227872,2.384463774,2.384463774,1.5341330311,1.5341330311,-1.02,11.0570416025,4.4676806636,2.739507255,2,2,10.633577208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0663670685,43.527933142600006,25.8245710692,0.0,0.0,5.687386274700001,0.0,0.0,5.7336674772,26.3101368515,18.9952536962,29.326004188800002,0,0.0,10.633577208,5.687386274700001,0.0,0.0,20.1371847945,6.420821622899999,6.923737199700001,18.0506401831,18.199101205399998,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.8333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7,0,1,0,0,0,0,0,0,10,5,15,0,5,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,0,10,4,15,0,4,0,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,8,1,12,0,1,0,0,0,0,12,0,1,0,0,0,1
187,187,38,1.0289,11,4,5,185.84,217.287163275,527.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.683134146,1358.35750839,27.678915606900002,21.055816891,21.055816891,17.889772314800002,12.242020578800002,12.242020578800002,10.1348290601,10.1348290601,7.797973606699999,7.797973606699999,5.6588814714,5.6588814714,-3.35,26.2648170214,9.1392233102,3.8101297643,6,11,40.3703659179,22.8495863108,17.8565166221,5.7832449464,0.0,0.0,14.3836115522,0.0,0.0,0.0,12.1327341369,19.9138414678,41.994660173,42.1120511796,49.020309993000005,17.3497348391,0.0,0.0,5.7336674772,69.3547568009,7.1097975413,51.57981015560001,0,17.2485354999,10.470530431,0.0,17.2485354999,0.0,75.02649310470001,20.6890847146,0.0,75.7628673513,18.199101205399998,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,103.9166666667,0,2,1,0,0,0,0,2,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,5,12,0,1,32,10,17,10,0,3,53,23,53,0,3,6,0,0,1,53,0,3,0,0,0,19,10,11,10,0,2,37,12,37,0,1,3,0,0,0,37,0,1,0,0,0,4,4,4,4,0,1,15,3,15,0,0,1,0,0,0,15,0,0,0,0,0,0
188,188,18,1.402,5,4,2,41.57,111.868196177,268.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7229969855,388.482646948,12.794682451,10.1937164133,10.9496453593,8.754020195399999,6.0940605446000005,6.4720250176,4.2168070876,4.653242868,2.9237035166000003,3.1756798319999997,1.8556426233,1.981630781,-1.1,13.3344433694,6.731296123300001,3.9784262241,1,4,10.0536515578,0.0,0.0,0.0,5.9071797294,0.0,9.6944469149,0.0,0.0,0.0,11.6009398902,24.2654682738,36.7651104291,13.213763929,9.5314001379,17.5081196196,0.0,10.2166983349,0.0,0.0,39.3927895527,34.8515530793,0,0.0,5.316788604,0.0,0.0,11.6009398902,50.1998790129,4.7368629538,0.0,10.3579886758,24.2654682738,5.0226333137,0.0,0,0,5.7720348258000005,0,0,0,0,0,0,0.0,35.3390762853,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,6,0,1,1,7,2,7,0,1,11,0,11,0,0,1,11,0,1,11,0,0,0,0,0,0,6,2,6,0,1,10,0,10,0,0,1,6,0,1,10,0,0,0,0,0,0,2,1,2,0,0,8,0,8,0,0,0,2,0,0,8,0,0,0,0,0,0
189,189,21,4.2472,3,3,3,39.44,122.344872354,280.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1209780477,816.736204855,14.8196264774,11.9982475633,11.9982475633,10.1478670455,6.9258701037,6.9258701037,5.1690985966000005,5.1690985966000005,3.2026511306,3.2026511306,2.2710877116,2.2710877116,-2.55,13.4338535159,5.4444828938,2.6764453729,0,3,9.1540138909,17.5956949706,5.428790391900001,0.0,0.0,0.0,4.7945371841,0.0,0.0,0.0,30.3318353423,31.543660028,6.0663670685,17.053642093900002,9.1540138909,10.969244356099999,0.0,0.0,0.0,19.9514407871,0.0,65.01742711930001,0,16.876414816700002,10.165653345700001,0.0,5.749511833300001,0.0,6.1039663878,0.0,0.0,13.847474399400001,64.0057876645,0.0,22.096147339499996,0,0,0.0,0,0,0,0,0,0,5.620262660599999,41.7130706727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,16,0,0,1,6,0,8,0,0,93,0,99,0,0,0,0,0,0,76,0,0,0,0,0,1,5,0,5,0,0,69,0,66,0,0,0,0,0,0,53,0,0,0,0,0,0,2,0,2,0,0,33,0,27,0,0,0,0,0,0,25,0,0,0,0,0,0
190,190,18,3.6709,4,2,3,34.4,114.62217346700001,310.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0140582106,558.164487822,12.535169427000001,10.3322892554,11.918285794600001,8.775188245499999,6.253932266900001,7.0469305365,4.7006140453,5.554950944500001,3.5407449689,4.1297835124,2.529753241,3.0652292907,-1.0,12.055401662000001,4.9382716049,2.1475529584,1,3,14.470802494900001,17.0927793938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.060201161,11.3041302606,11.5825170571,9.1540138909,26.8991882541,0.0,5.316788604,0.0,18.759549292,20.1993103531,28.432068140100004,0,5.749511833300001,10.0536515578,0.0,5.749511833300001,15.9299438979,20.1993103531,0.0,0.0,24.519796710900003,27.0889716583,0.0,10.969244356099999,0,0,0.0,0,0,0,0,0,0,6.9631672808000005,25.413732835700003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,7,0,1,0,0,0,0,0,0,28,6,18,0,6,0,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,28,2,18,0,2,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,16,0,13,0,0,0,0,0,0,11,0,0,0,0,0,1
191,191,25,5.04484,5,6,3,40.54,157.168684576,375.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7280746485,717.0941254989999,17.811190308900002,14.825914364600001,16.458907526500003,12.058550648099999,8.8021791287,10.5614847512,6.749947022200001,8.582179177899999,4.8619741105,6.9614866417,3.4374931549000003,5.4511868227999996,-1.43,18.3637446249,8.299732951000001,4.4033952196,1,3,10.0064371257,0.0,0.0,0.0,0.0,5.969305287999999,4.7945371841,0.0,0.0,22.673571755900003,6.0760201068,73.6744583353,28.416911729299997,5.9179060462,9.9010645789,34.215981573899995,0.0,4.8999097309,5.9179060462,33.1099392682,19.634269217699998,49.8500771555,0,0.0,0.0,0.0,0.0,22.673571755900003,35.6100116314,4.7945371841,19.7653804455,40.1436622396,28.968879784699997,0.0,5.5731045301,0,0,3.6039478826,0,0,0,0,0,0,0.0,49.3960521174,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,10,2,14,3,1,1,0,1,5,1,0,0,0,0,0,0,1,7,3,0,9,3,0,3,0,0,1,0,1,1,1,0,0,0,0,0,0,1,4,3,0,7,3,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,2,0,5,2,0,3,0,0,1
192,192,51,1.7856,14,7,3,193.91,303.59499169400004,733.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1830663352,1167.29816646,38.9633726573,32.937949059299996,32.937949059299996,23.4255187956,18.4941174658,18.4941174658,16.4718539904,16.4718539904,11.821553039100001,11.821553039100001,8.4103335587,8.4103335587,-1.3,44.0994552713,17.014478793800002,9.5063269692,5,14,58.8537244279,29.6961949206,12.580053458699998,0.0,0.0,5.969305287999999,9.589074368099999,0.0,0.0,0.0,27.694948798800002,74.9002320323,37.3261781318,47.6398396069,63.5428890651,11.752550234300001,0.0,4.8999097309,23.6716241846,179.17743631099998,21.2051415066,0.0,0,0.0,0.0,0.0,0.0,0.0,147.647016269,38.0102520909,23.6716241846,94.92065848860001,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,126.0833333333,0,5,3,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,5,0,1,37,0,19,14,0,4,0,0,0,0,0,3,0,0,1,6,0,2,0,0,0,23,0,13,11,0,1,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,6,0,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
193,193,19,0.37301999999999996,7,2,3,85.82,106.67040900200001,260.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3371133941999997,851.5975327189999,13.5685496218,10.5055432466,10.5055432466,9.0753874005,5.762052036,5.762052036,4.3330726786,4.3330726786,2.9891721817000003,2.9891721817000003,2.0510621694,2.0510621694,-2.57,11.516453148399998,3.9750708054,1.7025915307,1,7,9.401129458,17.1013526345,5.647177220800001,0.0,5.5592668950999995,5.689743398200001,13.9287364797,9.778515705,0.0,0.0,0.0,19.0564713366,7.0476719827,12.807919401600001,4.4171509371,11.163877938399999,0.0,19.1021563375,7.0476719827,13.468493605599999,0.0,50.8186337108,0,0.0,11.2490102933,0.0,0.0,0.0,19.1021563375,13.592428388599998,6.923737199700001,11.5846519169,32.4021224378,0.0,11.163877938399999,0,0,0.0,0,0,0,0,0,0,7.7073318215999995,40.7926681784,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,2,0,0,5,3,21,4,0,0,8,71,12,0,0,23,1,0,0,2,0,0,0,0,0,10,3,15,4,0,0,8,52,11,0,0,21,1,0,0,2,0,0,0,0,0,10,1,6,1,0,0,4,25,5,0,0,10,0,0,0,0,0,0,0,0,0,4,0
194,194,5,2.5017,3,0,0,0.0,45.3243887907,131.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1431973063,42.8547529723,4.2844570504,2.2112436881999997,4.4790305263,2.27005561,0.8848574978,2.0772222243000003,0.3987554068,1.6248376488999998,0.0824786099,0.7423074890000001,0.0,0.0,0.61,5.61,2.8269197397,4.61,0,0,0.0,4.4914681742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8028196707,0.0,5.5352019289,0.0,0.0,34.8028196707,0.0,0.0,0.0,0.0,0.0,10.026670102999999,0,0.0,0.0,0.0,0.0,34.8028196707,0.0,0.0,0.0,0.0,10.026670102999999,0.0,0.0,0,0,14.8240740741,0,0,0,0,0,0,0.08950617279999999,1.0864197531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,195,31,3.41994,8,4,5,100.55,178.920624072,411.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.449466507,1249.67246449,21.3716682413,17.331652360499998,17.331652360499998,15.097356788299999,10.1685839393,10.1685839393,7.6306344921,7.6306344921,5.582612748300001,5.582612748300001,4.0686552868,4.0686552868,-3.94,19.0490671276,7.7141606231,3.5639987209,1,8,0.0,11.6422672758,5.824404498,5.9071797294,0.0,0.0,9.6944469149,15.0666388502,0.0,5.098681808299999,48.5309365477,47.3854206887,23.2416526012,6.5447564059,4.7945371841,11.7250425072,0.0,30.5920908498,0.0,33.2338740511,4.8999097309,71.17617202390001,0,22.5147589731,4.8999097309,5.817862777799999,0.0,0.0,36.4992705792,17.7601152129,13.847474399400001,29.066057099200002,48.5309365477,0.0,22.5147589731,0,0,0.0,0,0,0,0,0,0,0.0,67.6666666667,0,0,0,0,0,6,1,0,0,0,1,1,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,23,3,13,0,0,6,28,5,16,0,0,151,35,82,0,0,3,0,0,0,66,0,0,0,0,0,6,18,5,7,0,0,101,20,54,0,0,3,0,0,0,50,0,0,0,0,0,4,10,5,2,0,0,49,8,27,0,0,3,0,0,0,27,0,0,0,0,0,0
